Provider Number,Location Number,Application Type,County,Facility Name,Facility Number,Line Address 1,Line Address 2,City,Zip Code,Contact Name,Contact Phone,LICENSED Date,Capacity,From Age,To Age,Hours,Months,Full Time,Star Level 
3000576553,001,LICENSED FAMILY,09. CHIPPEWA,HEATHER'S FAMILY CHILD CARE CENTER                ,1011150,721 Irvine St,                              ,Chippewa Falls ,54729,"WHITE, HEATHER K",715-456-4014,12/01/2003,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,4 Stars
3000576573,001,LICENSED FAMILY,30. KENOSHA,PRECIOUS FEW CHILD CARE                           ,1007386,31105 114th St,                              ,Twin Lakes     ,53181-9029,"ROBINSON, PATRICIA",262-862-6037,01/07/2004,8,"0 Year(s), 0 Month(s), 4 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:00 PM,Jan-Dec,Y,Not Rated
3000576583,003,LICENSED GROUP,40. MILWAUKEE,CHRISTYLES LRNG AND DEVELOPMENT LLC               ,2004056,6812 W Brown Deer Rd,                              ,Milwaukee      ,53223-2102,"BRATCHETT, CHRISTEAN",414-206-0032,07/27/2018,30,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000576793,001,LICENSED GROUP,59. SHEBOYGAN,SO BIG P S AND CHILDREN'S HOUSE INC               ,1006890,912 Roosevelt Ave,                              ,Howards Grove  ,53083,"KNOENER, DEBORAH",920-565-7600,08/28/2003,26,"2 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,Not Rated
3000576793,002,LICENSED FAMILY,59. SHEBOYGAN,SO TINY - DIVISION OF SO BIG                      ,1012234,914 Roosevelt Ave,                              ,Howards Grove  ,53083,"KNOENER, DEBORAH",920-565-7600,09/04/2007,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,Not Rated
3000576973,001,LICENSED GROUP,05. BROWN,STEP AHEAD CHILD CARE CTR LLC                     ,1007771,280 Cardinal Ln,                              ,Green Bay      ,54313,"MATSCHULLAT, NIKKI",920-662-9678,06/08/2004,115,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000576973,002,LICENSED GROUP,05. BROWN,STEP AHEAD CHILD CARE CENTER LLC                  ,1009751,1550 Silverstone Tr,                              ,De Pere        ,54115,"BRADLEY, KAILEY",920-347-4890,10/10/2005,110,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000576993,002,LICENSED FAMILY,40. MILWAUKEE,LIKE HOME FAMILY DAYCARE CENTER                   ,2004119,4827 W Fairmount Ave,                              ,Milwaukee      ,53218-4429,"WATSON, SAREEA",414-214-0892,11/29/2018,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,3 Stars
3000577393,002,LICENSED FAMILY,13. DANE,SMALL FOOTPRINTS                                  ,2002720,1100 Centennial Pkwy,                              ,Waunakee       ,53597-1905,"WARREN, CYNTHIA",608-852-2787,05/20/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,2 Stars
3000577523,001,LICENSED GROUP,53. ROCK,WEE ONES GROUP CHILD CARE CENTER                  ,1008464,618 Porter Rd,                              ,Evansville     ,53536,"HALLA, LEE ANN",608-882-3400,09/14/2004,105,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,2 Stars
3000577663,003,LICENSED FAMILY,40. MILWAUKEE,KIDS R JUST KIDS II                               ,1014852,8593 W Appleton Ave,                              ,Milwaukee      ,53225-4226,"STERLING, PHYLLIS",414-438-9531,07/15/2010,8,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:30 PM,Jan-Dec,Y,2 Star
3000577683,001,LICENSED GROUP,05. BROWN,PEACE NURSERY CENTER                              ,420315,919 Schwartz St,                              ,Green Bay      ,54302-3119,"HYDEN, JANET",920-468-8818,03/01/1998,50,"3 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-,Sep-Jun,-,Not Rated
3000577703,001,LICENSED FAMILY,44. OUTAGAMIE,MINDS IN MOTION FAMILY DAY CARE                   ,1004278,W4448 Country View Dr,                              ,Appleton       ,54913-8366,"KRUEGER, VICKI",920-810-0419,07/25/2001,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:00 PM,Jan-Dec,Y,4 Stars
3000577773,001,LICENSED FAMILY,40. MILWAUKEE,4 KIDS                                            ,230001,3837 N Cramer St,                              ,Shorewood      ,53211,"EISEN, DIANE",414-332-6277,03/01/1998,8,"0 Year(s), 0 Month(s), 6 Week(s)","14 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:30 PM,Jan-Dec,Y,Not Rated
3000577823,001,LICENSED GROUP,15. DOOR,PENINSULA PRESCHOOL INC                           ,420323,10005 Norway St,                              ,Ephraim        ,54211,"HARKAWAY, JILL",920-854-2112,03/01/1998,16,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",09:00 AM-11:30 AM,Sep-Jun,-,Not Rated
3000577833,003,LICENSED GROUP,40. MILWAUKEE,ACADEMY OF PRSCH LRNG CHICAGO AVE                 ,220007,1111 N Chicago Ave,                              ,South Milwaukee,53172,"BALSIS, NADEEN",414-764-6644,02/01/1998,20,"2 Year(s), 10 Month(s), 0 Week(s)","7 Year(s), 0 Month(s), 0 Week(s)",09:00 AM-11:15 AM,Sep-May,-,Not Rated
3000577833,004,LICENSED GROUP,40. MILWAUKEE,ACADEMY OF PRSCH LRNG 51ST ST                     ,220006,6101 S 51st St,                              ,Greendale      ,53129,"BRYL, LINDA",414-421-3543,02/01/1998,20,"2 Year(s), 10 Month(s), 0 Week(s)","7 Year(s), 0 Month(s), 0 Week(s)",09:00 AM-11:15 AM,Sep-May,-,Not Rated
3000577833,007,LICENSED GROUP,40. MILWAUKEE,ACADEMY OF PRSCH LRNG DREXEL AVE                  ,2002580,9501 W Drexel Ave,                              ,Franklin       ,53132-9627,"BALSIS, NADEEN",414-529-5647,09/04/2015,20,"2 Year(s), 10 Month(s), 0 Week(s)","6 Year(s), 0 Month(s), 0 Week(s)",09:00 AM-11:15 AM,Sep-May,-,Not Rated
3000577863,001,LICENSED GROUP,70. WINNEBAGO,PICKETT COMMUNITY CENTER NURSERY                  ,420243,6687 State Rd 44,                              ,Pickett        ,54964,"BREWER, PAULA",920-589-6111,10/01/1997,8,"2 Year(s), 2 Month(s), 0 Week(s)","4 Year(s), 11 Month(s), 0 Week(s)",08:30 AM-11:00 AM,Sep-May,-,Not Rated
3000577873,001,LICENSED GROUP,38. MARINETTE,FAITH LUTHERAN PRESCHOOL                          ,420308,4009 Irving St,                              ,Marinette      ,54143,"JOHNSTON, ASHELY",715-732-9903,04/01/1998,18,"3 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-12:30 PM,Sep-May,-,Not Rated
3000577893,003,LICENSED GROUP,42. OCONTO,OCONTO PRESCHOOL CENTER INC                       ,1010875,810 Scherer Ave,                              ,Oconto         ,54153,"DAUL, CHRISTINA",920-834-7808,09/01/2006,13,"3 Year(s), 0 Month(s), 0 Week(s)","4 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-03:30 PM,Aug-May,-,Not Rated
3000577913,001,LICENSED GROUP,40. MILWAUKEE,MESSIAH PRESCHOOL                                 ,220335,2015 E Fernwood Ave,                              ,Milwaukee      ,53207,"VOLMAR, DORIANN",414-744-2170,03/01/1997,19,"2 Year(s), 6 Month(s), 0 Week(s)","7 Year(s), 0 Month(s), 0 Week(s)",09:00 AM-,Sep-May,-,Not Rated
3000577923,001,LICENSED GROUP,59. SHEBOYGAN,JOHN M KOHLER ARTS CENTER PRESCHOOL               ,420674,608 New York Ave,                              ,Sheboygan      ,53081,"PHIPPEN, KEELY",920-458-6144,04/01/1998,38,"3 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-,Sep-Jun,-,Not Rated
3000577933,001,LICENSED GROUP,14. DODGE,WAUPUN PRESCHOOL EDUCATION INC                    ,120738,114 S Forest St,                              ,Waupun         ,53963,"ZINGSHEIM, TIFFANY",920-345-1124,12/01/1996,38,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:45 AM-03:30 PM,Aug-Jun,-,2 Stars
3000577953,001,LICENSED GROUP,30. KENOSHA,TRINITY COOPERATIVE PRESCHOOL                     ,220487,7104 39th Ave,                              ,Kenosha        ,53142,"TABER, LEA ANN",262-694-5192,03/11/1997,42,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",09:00 AM-03:30 PM,Sep-May,-,Not Rated
3000577963,001,LICENSED GROUP,18. EAU CLAIRE,ST JOHN'S CHRISTIAN PRESCHOOL                     ,520551,1804 Highland Ave,                              ,Eau Claire     ,54701,"HANSON, NANCY",715-834-9571,04/01/1998,20,"2 Year(s), 6 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",09:00 AM-03:00 PM,Sep-May,-,Not Rated
3000577973,001,LICENSED GROUP,59. SHEBOYGAN,ST PAUL LUTH EARLY CHILDHOOD CTR                  ,420688,730 County Road Ppp,                              ,Sheboygan Fls  ,53085,"ZEUNER, CHRISTINA",920-467-6733,03/01/1998,30,"2 Year(s), 6 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,4 Stars
3000578083,001,LICENSED FAMILY,13. DANE,BECKY'S DAY CARE SERVICE                          ,131684,317 Sunset Dr,                              ,Deforest       ,53532-1125,"DUBOIS, REBECCA",608-846-3512,02/18/1997,8,"0 Year(s), 0 Month(s), 1 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
3000578453,001,LICENSED GROUP,61. TREMPEALEAU,LITTLE LAMB PRESCHOOL                             ,520385,N16303 Church Ln,                              ,Galesville     ,54630-8768,"COX, JON",608-582-4329,03/01/1997,12,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",08:15 AM-,Sep-May,-,Not Rated
3000578723,001,LICENSED FAMILY,13. DANE,PEKOL FAMILY DAY CARE                             ,131806,316 Lucille St,                              ,Verona         ,53593,"PEKOL, ELIZABETH",608-848-4829,08/01/1998,6,"0 Year(s), 0 Month(s), 8 Week(s)","4 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,3 Stars
3000578783,003,LICENSED FAMILY,13. DANE,DENISE DUBOIS LLC CHILDCARE                       ,1015839,5034 Sudbury Way,                              ,Madison        ,53714,"DUBOIS, DENISE",608-576-5977,12/07/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-04:30 PM,Jan-Dec,Y,Not Rated
3000578793,001,LICENSED FAMILY,08. CALUMET,KIDDIE KORNER FAMILY DAY CARE                     ,430094,W5297 State Rd 114,                              ,Menasha        ,54952,"WITTMANN, PAM",920-915-2764,02/01/1998,8,"0 Year(s), 0 Month(s), 6 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:00 PM,Jan-Dec,Y,Not Rated
3000579113,004,LICENSED GROUP,40. MILWAUKEE,TIPPI TOES CHILDCARE CENTER                       ,1011716,3812 W Burleigh St,                              ,Milwaukee      ,53210-1838,"PALMER, SHANTREL",414-447-0533,03/22/2007,100,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",-11:59 PM,Jan-Dec,Y,3 Stars
3000579203,001,LICENSED GROUP,71. WOOD,RUDOLPHS LITTLE DEARS CC CTR                      ,1008830,6918 Knowledge Ave,                              ,Rudolph        ,54475-9729,"CASPER, CAROLINE",715-435-4747,01/24/2005,35,"1 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,Not Rated
3000579393,001,LICENSED FAMILY,13. DANE,LITTLE SPROUTS DAYCARE                            ,1010333,3123 Melody Pkwy,                              ,Cross Plains   ,53528,"BOEHNEN, ANN",608-798-2113,02/15/2005,8,"0 Year(s), 0 Month(s), 1 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,Not Rated
3000579513,004,OUT OF STATE PROGRAM,99. NO COUNTY,YWCA SPIRIT VALLEY                                ,2004369,411 N 57th Ave,                              ,Duluth         ,55807-2510,"WRIGHT, PAIGE",218-624-5451,01/02/2019,54,"0 Year(s), 2 Month(s), 0 Week(s)","6 Year(s), 0 Month(s), 0 Week(s)",07:15 AM-05:30 PM,Jan-Dec,Y,Not Rated
3000579583,002,LICENSED FAMILY,40. MILWAUKEE,LOVE OUR CHILDREN DAY CARE                        ,1010403,2131 W Mckinley Ave,                              ,Milwaukee      ,53205-2431,"JOHNSON, ROSA",414-544-9677,08/07/2006,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-09:00 PM,Jan-Dec,Y,2 Stars
3000579793,001,LICENSED GROUP,14. DODGE,LEBANON LUTHERAN SCHOOL ECC                       ,1009329,W4661 Highway Mm,                              ,Lebanon        ,53047,"FOHR, SHOLA",920-925-3040,08/01/2005,40,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000580053,001,LICENSED GROUP,13. DANE,ST JAMES PRESCHOOL                                ,1009563,427 S Main St,                              ,Verona         ,53593-1425,"PEARL, HEATHER",608-845-6922,09/06/2005,48,"2 Year(s), 6 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",09:00 AM-11:50 AM,Sep-Jun,-,Not Rated
3000580403,002,LICENSED GROUP,40. MILWAUKEE,MY LITTLE DREAMERS CC CENTER LLC                  ,2002268,4036 N 51st Blvd,                              ,Milwaukee      ,53216-1375,"PIRTLE, JOREJMA",414-935-2138,03/16/2015,45,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
3000580463,001,LICENSED FAMILY,20. FOND DU LAC,COMFORTS OF HOME CHILD CARE LLC                   ,1011506,144 Chapleau St,                              ,N Fond Du Lac  ,54937-1010,"BOEHLEN, JANICE M",920-924-0828,09/20/2005,8,"0 Year(s), 0 Month(s), 2 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-07:00 PM,Jan-Dec,Y,3 Stars
3000581003,001,LICENSED GROUP,40. MILWAUKEE,FAITH ACADEMY CHILD DEV CENTER                    ,1010445,7700 W Faith Dr,                              ,Franklin       ,53132-7710,"FINCH, JENNIFER",414-433-0221,04/24/2006,102,"0 Year(s), 0 Month(s), 4 Week(s)","15 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-06:30 PM,Jan-Dec,Y,4 Stars
3000581053,001,LICENSED FAMILY,40. MILWAUKEE,TREAT UM LIKE THEY'RE MINE FCC II                 ,1010487,3156 N 38th St,                              ,Milwaukee      ,53216-3604,"WILLIS, DESIREE A",414-763-4159,12/06/2006,8,"0 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",-11:59 PM,Jan-Dec,Y,3 Stars
3000581213,003,LICENSED FAMILY,40. MILWAUKEE,LIFE LONG LEARNERS CHILDCARE                      ,2004346,222 E Locust St,                              ,Milwaukee      ,53212-2434,"PENNY, VICTORIA",414-509-7059,10/28/2019,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
3000581263,001,LICENSED GROUP,13. DANE,ONCE UPON A TIME CHILD CARE CENTER                ,1010699,910 Whalen Rd,                              ,Verona         ,53593,"MEARS, DE DE",608-845-2367,07/31/2006,168,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Not Rated
3000581953,002,OUT OF STATE PROGRAM,99. NO COUNTY,POKO LOKO EARLY LEARNING CENTER                   ,2004922,1601 Northwind Blvd,                              ,Libertyville   ,60048-9613,"KRETZCHMAR, PAULETTE",847-680-4433,12/12/2019,0,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Not Rated
3000582143,002,LICENSED GROUP,40. MILWAUKEE,SUPER KIDZ DAYCARE                                ,2002622,140 W Garfield Ave,                              ,Milwaukee      ,53212-3229,"CARTER, CHRISTINA",414-616-1175,11/25/2015,38,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
3000582403,001,LICENSED FAMILY,01. ADAMS,TRAYC'S LITTLE ANGELS DAYCARE                     ,1011361,638 Gulch Ave,                              ,Wisc Dells     ,53965-9305,"LENNON, TRAYC",608-254-2445,05/31/2007,8,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
3000582443,001,LICENSED FAMILY,17. DUNN,PRECIOUS MOMENTS FAMILY DAYCARE                   ,1008150,E511 County Road P,                              ,Menomonie      ,54751,"HANSON, STACI",715-772-4291,06/01/2007,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-04:30 PM,Jan-Dec,Y,Not Rated
3000582503,001,LICENSED FAMILY,40. MILWAUKEE,PROSPER CHILDCARE DEV CENTER LLC                  ,1011857,4334 W Lisbon Ave,                              ,Milwaukee      ,53208-1203,"PRATT, VIRGINIA",414-292-8795,05/09/2007,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
3000582613,001,LICENSED FAMILY,18. EAU CLAIRE,LITTLE STEPS DAY CARE                             ,1016090,2510 Melmar Ct,                              ,Eau Claire     ,54703-4859,"NITZ, RACHELLE H",715-456-7682,05/29/2007,6,"0 Year(s), 0 Month(s), 1 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:00 PM,Jan-Dec,Y,Not Rated
3000582723,001,LICENSED FAMILY,13. DANE,JOJOS FAMILY CHILDCARE                            ,1013303,5209 Milwaukee St,                              ,Madison        ,53714,"STEPANEK, BOBBIEJO",608-230-6675,07/11/2007,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Star
3000582773,001,LICENSED GROUP,28. JEFFERSON,CROSSROADS KIDS CONNECTION                        ,1012208,111 South St,                              ,Johnson Creek  ,53038-9702,"RAABE, HEATHER",877-357-8458,09/04/2007,50,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
3000582883,002,LICENSED GROUP,34. LANGLADE,MY LIL ANGELS LLC                                 ,1015127,925 5th Ave,                              ,Antigo         ,54409-1974,"MICHALIK, APRIL",715-627-2199,03/08/2010,39,"0 Year(s), 0 Month(s), 2 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000583123,001,LICENSED GROUP,01. ADAMS,PRE K CORRAL LLC                                  ,1014343,756 Gulch Ave,                              ,Wisc Dells     ,53965-8676,"MAYER, TAMMY",608-253-7735,09/29/2008,10,"3 Year(s), 0 Month(s), 0 Week(s)","4 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-04:00 PM,Sep-May,-,Not Rated
3000583143,003,LICENSED FAMILY,40. MILWAUKEE,LAKITA CHILD CARE CENTER                          ,1014004,5900 N 75th St,                              ,Milwaukee      ,53218,"THOMAS, MARKETTA",414-400-1463,01/23/2009,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
3000583153,003,LICENSED GROUP,37. MARATHON,LITTLE BLESSINGS LEARNING CENTER                  ,1015640,703 Flieth St,                              ,Wausau         ,54401-6041,"RUSCH, JENNIFER",715-470-2330,09/10/2010,45,"0 Year(s), 0 Month(s), 3 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000583173,001,PUBLIC SCHOOL,48. POLK,CLAYTON SCHOOL DISTRICT                           ,2100428,236 Polk Ave,                              ,Clayton        ,54004-3520,"GRAUNKE, AMY",715-948-2163,09/01/2007,30,"2 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000583343,001,LICENSED FAMILY,13. DANE,PAM COLLINS' DAYCARE                              ,1012574,302 Meadow View Rd,                              ,Mount Horeb    ,53572-1462,"COLLINS, PAM",608-206-5748,01/14/2008,6,"0 Year(s), 0 Month(s), 1 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:15 AM-05:00 PM,Jan-Dec,Y,Not Rated
3000583363,001,LICENSED GROUP,22. GRANT,PRECIOUS TIME PRESCHOOL AND DAYCARE               ,1008122,500 S Johnson St,                              ,Montfort       ,53569-9406,"HAWES, HILARY",608-943-8469,01/30/2008,36,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,2 Stars
3000583553,001,LICENSED FAMILY,56. SAUK,ANGEL FACES LLC                                   ,1012997,423 3rd Ave,                              ,Baraboo        ,53913-2408,"REINHARDT, KARLA",608-556-8858,05/16/2008,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:00 PM,Jan-Dec,Y,Not Rated
3000583673,004,LICENSED GROUP,40. MILWAUKEE,YOURS AND MINE LEARNING ACAD                      ,1016013,8842 N Swan Rd,                              ,Milwaukee      ,53224-2014,"OWENS, GWENDOLYN",414-357-7970,07/30/2011,92,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",05:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000583773,001,LICENSED GROUP,67. WAUKESHA,CLOVERLEAF PRESCHOOL - DOPP ST                    ,1013270,1415 Dopp St,                              ,Waukesha       ,53188,"KOSTENKO, CAMILLE OREMILY",262-544-1128,12/18/2008,73,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
3000583893,001,LICENSED FAMILY,55. ST. CROIX,FLUTTERBY CHILD CARE                              ,1012953,1685 60th Ave,                              ,Hammond        ,54015-5025,"BURNS, BETSY",715-379-3118,07/21/2008,8,"0 Year(s), 0 Month(s), 6 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:00 PM,Jan-Dec,Y,Not Rated
3000584083,001,LICENSED GROUP,20. FOND DU LAC,BRIGHT BEGINNINGS ACADEMY FOR KIDS                ,1013638,363 S Main St,                              ,Fond Du Lac    ,54935,"TREFFERT, ASHLEY",920-923-5750,11/01/2008,70,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-09:00 PM,Jan-Dec,Y,3 Stars
3000584243,001,LICENSED FAMILY,13. DANE,VILLAS FAMILY DAY CARE                            ,1015130,380 Walnut St,                              ,Oregon         ,53575-1341,"PARISH, LILIANA",608-239-9838,10/20/2008,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
3000584613,001,LICENSED GROUP,70. WINNEBAGO,KYRIA CHILD CARE CENTER                           ,1014200,1783 S Washburn St,                              ,Oshkosh        ,54904-8251,"KACZMAREK, MORGAN",920-303-4000,07/20/2009,92,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-08:00 PM,Jan-Dec,Y,2 Stars
3000584653,001,LICENSED FAMILY,40. MILWAUKEE,YOUR CHILD MATTERS                                ,1014234,8919 W Congress St,                              ,Milwaukee      ,53225-5028,"HINES, CYNTHIA D",414-793-4329,08/06/2009,8,"0 Year(s), 0 Month(s), 6 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:00 PM,Jan-Dec,Y,2 Stars
3000584753,001,LICENSED FAMILY,08. CALUMET,LITTLE STEPS FAMILY CHILD CARE                    ,1014381,N9213 Micke Rd,                              ,Brillion       ,54110-9762,"SCHWOBE, LISA L",920-915-4409,06/10/2009,8,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,Not Rated
3000584793,001,LICENSED FAMILY,41. MONROE,PERRY'S PLAYHOUSE                                 ,1013838,1851 River Road,                              ,Sparta         ,54656,"PERRY, LESA",608-633-2871,06/09/2009,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:00 PM,Jan-Dec,Y,Not Rated
3000585013,001,LICENSED FAMILY,37. MARATHON,WAMENGS DAY CARE                                  ,1015375,415 E Campus Dr,                              ,Wausau         ,54401-1977,"HER, CHIA Y",715-574-9529,08/09/2009,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-12:30 AM,Jan-Dec,Y,3 Stars
3000585043,002,LICENSED FAMILY,62. VERNON,LITTLE TREE KINDERHAUS                            ,1016044,545 Hillcrest St,                              ,Viroqua        ,54665-1750,"MANGOLD, TRACY J",608-638-2014,04/18/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,Not Rated
3000585353,001,LICENSED GROUP,67. WAUKESHA,APPLE RIDGE ACADEMY                               ,1014892,17612 W National Ave,                              ,New Berlin     ,53146,"IMME, ASHLEY",262-797-9883,02/01/2010,120,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
