Provider Number,Location Number,Application Type,County,Facility Name,Facility Number,Line Address 1,Line Address 2,City,Zip Code,Contact Name,Contact Phone,LICENSED Date,Capacity,From Age,To Age,Hours,Months,Full Time,Star Level 
4000559624,022,LICENSED GROUP,17. DUNN,CHILD AND FAMILY STUDY CTR                        ,520007,811 E 6th St,                              ,Menomonie      ,54751,"FELLER, ALLISON",715-232-2554,08/01/1997,38,"2 Year(s), 6 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:30 PM,Sep-May,-,5 Stars
4000559624,028,LICENSED GROUP,70. WINNEBAGO,UWO HEAD START - PEACE CHURCH                     ,420136,240 W 9th Ave,                              ,Oshkosh        ,54902,"ELMER, TIA",920-424-0111,10/01/1986,80,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:00 PM,Sep-Jun,-,5 Stars
4000559624,029,LICENSED GROUP,70. WINNEBAGO,UW OSHKOSH CHILDREN'S LEARNING AND CARE CENTER    ,420113,608 Algoma Blvd,Lincoln Hall                  ,Oshkosh        ,54901-3502,"PLUIM, JACQUELINE",920-424-0260,04/01/1998,150,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,2 Stars
4000559624,031,LICENSED GROUP,22. GRANT,UW PLATTEVILLE CHILDRENS CENTER                   ,120809,1 University Plz,                              ,Platteville    ,53818-3001,"SOJA, JULIE",608-342-1260,07/01/1997,48,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:00 PM,Jan-Dec,Y,5 Stars
4000559624,032,LICENSED GROUP,13. DANE,EAGLES WING CHILD CARE AND EDU PROG               ,120635,611 Eagle Hts,                              ,Madison        ,53705,"ZIPPERER, PAULA",608-262-8161,08/01/1996,107,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:15 PM,Jan-Dec,Y,5 Stars
4000559624,040,LICENSED GROUP,58. SHAWANO,UWO HEAD START - SHAWANO CTR                      ,1011036,1515 S Lincoln St,                              ,Shawano        ,54166-3428,"JAYKOSKI, JILLIAN",715-526-3288,09/01/2006,20,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-04:00 PM,Aug-Jun,-,5 Stars
4000559624,042,LICENSED GROUP,70. WINNEBAGO,UWO HEAD START - MENASHA CENTER                   ,1012282,540 Second St,                              ,Menasha        ,54952,"GUTSCHOW, DANICA",920-720-0412,09/05/2007,60,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-04:00 PM,Sep-Jun,Y,5 Stars
4000559624,046,LICENSED GROUP,13. DANE,CHILD DEVELOPMENT LAB                             ,1015116,1300 Linden Dr,                              ,Madison        ,53706-1524,"RILEY, JILL",608-263-4579,03/18/2010,75,"0 Year(s), 0 Month(s), 6 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:30 PM,Jan-Dec,Y,5 Stars
4000559624,047,LICENSED GROUP,44. OUTAGAMIE,UW OSHKOSH HEAD START CELC                        ,2002050,313 S State St,                              ,Appleton       ,54911-5929,"FAFNIS, LORI",920-731-3720,09/09/2014,120,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-04:00 PM,Sep-Jun,Y,5 Stars
4000559624,048,LICENSED GROUP,70. WINNEBAGO,UW OSHKOSH HEAD START NEENAH                      ,2003004,220 E Franklin Ave,                              ,Neenah         ,54956-3029,"WITTER, DOMINIQUE",920-215-7500,09/07/2016,20,"0 Year(s), 0 Month(s), 3 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-04:30 PM,Sep-May,-,5 Stars
4000559624,049,LICENSED GROUP,22. GRANT,UW PLATTEVILLE CHILDREN'S CENTER WV               ,2003551,1201 W Camp St,                              ,Platteville    ,53818-1511,"SOJA, JULIE",608-342-1260,09/01/2017,40,"5 Year(s), 0 Month(s), 0 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:30 PM,Jan-Dec,-,2 Stars
4000559624,050,LICENSED GROUP,22. GRANT,UW PLATTEVILLE CHILDREN'S CENTER NW               ,2003554,425 Broadway St,                              ,Platteville    ,53818-2830,"SOJA, JULIE",608-342-1260,09/01/2017,60,"4 Year(s), 0 Month(s), 0 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:30 PM,Jan-Dec,-,2 Stars
4000559624,051,LICENSED GROUP,44. OUTAGAMIE,UW OSHKOSH HEAD START EAST APPLETON               ,2003560,1800 S Lawe St,                              ,Appleton       ,54915-2473,"COPPUS, TERESA",920-420-1039,09/06/2017,94,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-04:00 PM,Sep-Jun,Y,5 Stars
4000559674,001,LICENSED GROUP,13. DANE,VA KIDS CENTER INC                                ,120712,2500 Overlook Ter,                              ,Madison        ,53705,"GARZA, LISA",608-280-7224,06/01/1997,26,"0 Year(s), 0 Month(s), 6 Week(s)","4 Year(s), 11 Month(s), 0 Week(s)",06:45 AM-05:45 PM,Jan-Dec,Y,Not Rated
4000560144,001,LICENSED GROUP,44. OUTAGAMIE,FAITH CHILD CARE INC                              ,420191,601 E Glendale Ave,                              ,Appleton       ,54911-2944,"JENKS, LORI",920-739-7772,07/31/1988,99,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,4 Stars
4000560364,001,LICENSED GROUP,32. LA CROSSE,GENTLE LAMBS CHILDCARE CENTER                     ,520534,,3340 S Kinney Coulee Rd       ,Onalaska       ,54650,"CAGLE, JENNIFER",608-781-3911,04/09/1997,50,"0 Year(s), 0 Month(s), 1 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
4000560384,001,LICENSED FAMILY,47. PIERCE,MIGHTY MITES                                      ,2003753,420 S 6th St,                              ,River Falls    ,54022-2604,"ZEROTH, BARBARA",715-426-6508,01/18/2018,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,2 Stars
4000560434,001,LICENSED FAMILY,46. PEPIN,PAT'S COUNTRY DAY CARE                            ,1001363,W8557 Cty Rd Xx,                              ,Arkansaw       ,54721,"BIGNELL, PAT",715-285-5698,08/01/1999,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-04:30 PM,Jan-Dec,Y,Not Rated
4000560724,003,LICENSED GROUP,05. BROWN,JUST 4 KIDS III CHILD CARE CENTER                 ,420747,2480 Larsen Rd,                              ,Green Bay      ,54313,"MIRANDA MATUSZEWSKI, SHEILA APPLIN",920-405-1945,08/01/1997,75,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,2 Stars
4000560834,001,LICENSED FAMILY,69. WAUSHARA,DANCING STAR DAYCARE                              ,1007047,454 Valley View Dr,                              ,Wautoma        ,54982,"BRETZEL, KAREN J J",920-787-3018,10/22/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-08:00 PM,Jan-Dec,Y,2 Stars
4000561024,001,LICENSED FAMILY,51. RACINE,WEE CARE DAY CARE                                 ,235158,4421 21st St,                              ,Racine         ,53405,"EVENSON, MICHELLE",262-554-8592,08/28/1997,8,"0 Year(s), 0 Month(s), 6 Week(s)","8 Year(s), 0 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,Not Rated
4000561604,002,LICENSED FAMILY,02. ASHLAND,KINDER COTTAGE DAY CARE                           ,1015152,127 17th St,                              ,Ashland        ,54806-3905,"SCHNEEBERGER, BARBARA",715-682-9384,03/30/2010,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:15 PM,Jan-Dec,Y,2 Stars
4000561774,001,LICENSED FAMILY,62. VERNON,TAMMY'S FOR TOTS                                  ,531083,202 N Church St,                              ,Ontario        ,54651-6511,"SMITH, TAMMY",608-337-4735,11/13/1995,8,"0 Year(s), 0 Month(s), 1 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,2 Stars
4000562084,008,LICENSED GROUP,40. MILWAUKEE,CARTERS CHRISTIAN EDUCATION CENTER INC            ,2002880,5576 N 76th St,                              ,Milwaukee      ,53218-2725,"CARTER, ANDRE",414-210-5089,06/28/2016,57,"0 Year(s), 0 Month(s), 1 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
4000562114,001,LICENSED FAMILY,13. DANE,TERI'S DAY CARE                                   ,131070,4780 Schneider Dr,                              ,Oregon         ,53575,"JOHNSON, TERI",608-835-7263,10/05/1997,8,"0 Year(s), 0 Month(s), 6 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-04:00 PM,Jan-Dec,Y,2 Stars
4000563614,001,LICENSED FAMILY,13. DANE,SUES HEART 2 HEART                                ,130848,2410 Greenridge Dr,                              ,Madison        ,53704,"TIEDT, SUSAN",608-244-5796,05/03/1998,8,"0 Year(s), 2 Month(s), 0 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,2 Stars
4000563624,002,LICENSED GROUP,40. MILWAUKEE,CHILDREN'S WORKSHOP                               ,1002680,1717 N 73rd St,                              ,Wauwatosa      ,53213,"SCHALL, SUSAN",414-258-6559,04/01/2000,35,"2 Year(s), 6 Month(s), 0 Week(s)","7 Year(s), 0 Month(s), 0 Week(s)",08:15 AM-03:00 PM,Sep-May,Y,Not Rated
4000563944,001,LICENSED GROUP,12. CRAWFORD,DISCOVERY ON DOUSMAN CHILDCARE                    ,120782,107 N Dousman St,                              ,Wauzeka        ,53826,"WAGNER, BRENDA",608-875-5437,05/31/1998,26,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
4000564004,001,LICENSED GROUP,40. MILWAUKEE,ST JOHN CHILD DAY CARE AND DEV CTR                ,220455,4850 S Lake Dr,                              ,Cudahy         ,53110,"ERICKSON, KAREN S",414-482-0554,06/09/1998,60,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,4 Stars
4000564484,001,LICENSED FAMILY,10. CLARK,JENNY'S DAY CARE                                  ,1007598,N8609 Owen Ave,                              ,Greenwood      ,54437-7437,"HALPIN, JENNY",715-255-8049,03/01/2004,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
4000564614,001,LICENSED GROUP,13. DANE,KOZY KIDS KORAL                                   ,1000216,459 N Main St,                              ,Cottage Grove  ,53527,"LEUNG, DEBRA",608-839-3814,09/06/1998,50,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
4000564674,001,LICENSED FAMILY,67. WAUKESHA,PLAYFUL ADVENTURES FAMILY DAY CARE                ,235458,N56w19524 Silver Spring Dr,                              ,Menomonee Fls  ,53051-6349,"HOULE, KAREN",262-252-4430,08/02/1998,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
4000564774,001,LICENSED GROUP,68. WAUPACA,ST PAUL'S CHILD CARE CENTER                       ,420793,107 Tustin Rd,                              ,Fremont        ,54940-9412,"DELWICHE, KIMBERLY",920-446-3633,10/08/1998,50,"2 Year(s), 6 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
4000564934,001,LICENSED GROUP,34. LANGLADE,ANTIGO HEAD START                                 ,620092,524 Edison St,                              ,Antigo         ,54409-1951,"KIEPER, KAREN",715-627-7128,10/17/1984,60,"3 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-04:00 PM,Sep-May,-,5 Stars
4000564934,006,LICENSED GROUP,43. ONEIDA,RHINELANDER HEAD START                            ,620091,1872 N Stevens St,                              ,Rhinelander    ,54501-2161,"BELILLE, JODI",715-369-3050,09/27/1984,20,"3 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-04:30 PM,Sep-Jun,-,5 Stars
4000564934,007,LICENSED GROUP,21. FOREST,WABENO HEAD START                                 ,620438,4108 Quinlan St,                              ,Wabeno         ,54566-9233,"VANDER VELDE, KRISTINE",715-473-5033,01/27/1998,20,"3 Year(s), 0 Month(s), 0 Week(s)","7 Year(s), 0 Month(s), 0 Week(s)",07:00 AM-04:30 PM,Sep-Jun,-,5 Stars
4000564934,014,LICENSED GROUP,15. DOOR,STURGEON BAY HEAD START                           ,1006985,876 S Lansing Ave,                              ,Sturgeon Bay   ,54235-2858,"LAXO, MELISSA",920-743-3699,09/01/2003,20,"3 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-04:00 PM,Sep-Jun,-,5 Stars
4000564934,015,LICENSED GROUP,63. VILAS,EAGLE RIVER HEAD START                            ,1006528,1700 Pleasure Island Rd,Eagle River Elementary        ,Eagle River    ,54521-8927,"MENTING, BARBARA",715-477-1101,04/28/2003,20,"3 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-04:00 PM,Sep-Jun,Y,5 Stars
4000564934,029,LICENSED GROUP,35. LINCOLN,TOMAHAWK HEAD START                               ,1009729,1048 E King Rd,                              ,Tomahawk       ,54487-1519,"SANDRY, LISA",715-453-1008,09/19/2005,20,"3 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-04:00 PM,Sep-Jun,-,5 Stars
4000564934,032,LICENSED GROUP,42. OCONTO,OCONTO HEAD START CENTER                          ,1012355,810 Scherer Ave,                              ,Oconto         ,54153-1110,"WIEDEMEIER, NICOLE",920-834-4721,09/10/2007,20,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-04:30 PM,Sep-May,-,5 Stars
4000564934,036,LICENSED GROUP,21. FOREST,CRANDON HEAD START                                ,2002102,508 S Central Ave,                              ,Crandon        ,54520-1509,"PITTS, MELONIE",715-478-0278,09/29/2014,20,"3 Year(s), 0 Month(s), 0 Week(s)","7 Year(s), 0 Month(s), 0 Week(s)",07:00 AM-04:00 PM,Sep-Jun,-,5 Stars
4000564934,037,LICENSED GROUP,38. MARINETTE,MARINETTE HEAD START                              ,2004672,1520 Mott St,                              ,Marinette      ,54143,"STAUDENMAIER, JUDY",715-735-2509,09/03/2019,40,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-04:30 PM,Sep-May,-,5 Stars
4000564974,001,LICENSED FAMILY,25. IOWA,JULIE'S FAMILY DAY CARE                           ,1000120,413 E Division St,                              ,Dodgeville     ,53533,"MCDONALD, JULIE",608-935-2690,12/01/1998,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
4000565444,001,LICENSED FAMILY,40. MILWAUKEE,B J'S CHILD CARE CENTER                           ,1001023,4713 N 46th St,                              ,Milwaukee      ,53218,"BOBBY, EATON",414-463-7411,08/23/1999,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-11:59 PM,Jan-Dec,Y,2 Stars
4000566564,001,LICENSED FAMILY,70. WINNEBAGO,TENDER HEARTS FAMILY CHILD CARE CTR               ,1000704,4263 Jackson St,                              ,Oshkosh        ,54901-9721,"SCHULTZ, KATHLEEN J",920-426-4947,09/29/1999,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,5 Stars
4000566584,002,LICENSED FAMILY,40. MILWAUKEE,OUR ANGELS CHILD CARE                             ,1015303,3519 N 100th St,                              ,Milwaukee      ,53222-2425,"DELAROSA, OLENA",414-388-9220,04/20/2017,8,"0 Year(s), 0 Month(s), 2 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
4000566654,001,LICENSED FAMILY,11. COLUMBIA,A HOME AWAY FROM HOME DAYCARE                     ,1007266,N6386 Raven Rd,                              ,Pardeeville    ,53954,"KREKLOW, AUDREY",608-514-4061,06/02/2000,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:15 PM,Jan-Dec,Y,3 Stars
4000567354,001,LICENSED FAMILY,47. PIERCE,LORI'S FAMILY DAY CARE                            ,1006334,621 S Piety St,                              ,Ellsworth      ,54011,"BAUER, LORI",715-273-3856,02/01/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-04:30 PM,Jan-Dec,Y,2 Stars
4000567634,004,LICENSED FAMILY,40. MILWAUKEE,ROBIN'S NEST DAY CARE                             ,1011603,4956 W Medford Ave,                              ,Milwaukee      ,53216-2335,"KEY, ROBINETTA",414-395-3871,12/08/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-10:59 PM,Jan-Dec,Y,3 Stars
4000568274,001,LICENSED FAMILY,13. DANE,HALF PINTS FAMILY CHILDCARE                       ,1002133,5304 County Road,                              ,Sun Prairie    ,53590-9777,"DRAPER, AMY",608-834-9944,01/30/2000,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:45 PM,Jan-Dec,Y,2 Stars
4000568364,001,LICENSED FAMILY,40. MILWAUKEE,SHINING STARS DAY CARE                            ,1006634,6083 Trail Ridge Dr,                              ,Greendale      ,53129,"TORNOW, JODIE",414-423-4164,07/07/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,Not Rated
4000568524,001,LICENSED FAMILY,40. MILWAUKEE,IVELISSE CRESPO FAMILY CHILD DC                   ,1003662,1820 S 6th St,                              ,Milwaukee      ,53204-3910,"CRESPO, IVELISSE",414-467-3273,10/01/2015,8,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:00 PM,Jan-Dec,Y,5 Stars
4000568534,001,LICENSED FAMILY,40. MILWAUKEE,TUBBIE'S CHRISTIAN DAY CARE                       ,1002188,4314 N 63rd St,                              ,Milwaukee      ,53216,"HANSON THORNTON, PHYLLIS",414-536-7456,03/30/2000,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,2 Stars
4000569334,001,LICENSED GROUP,05. BROWN,KIDSCARE                                          ,1001832,1025 Broadway St,                              ,Wrightstown    ,54180,"ALBERS, MARY C",920-532-0234,11/01/1999,57,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-,Jan-Dec,Y,3 Stars
4000569814,002,LICENSED FAMILY,02. ASHLAND,PATTIS FAMILY DAYCARE                             ,1012637,49748 Beaser Rd,                              ,Ashland        ,54806-4476,"GROOM, PATTI S",715-682-5750,12/09/2007,8,"0 Year(s), 0 Month(s), 4 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-07:00 PM,Jan-Dec,Y,Not Rated
4000570564,001,LICENSED FAMILY,53. ROCK,BEAR FAMILY CHILD CARE                            ,1001826,5362 N Newville Rd,                              ,Milton         ,53563,"HOLLAND, LOUISE",608-757-1648,02/11/2001,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,Not Rated
4000570674,001,LICENSED FAMILY,40. MILWAUKEE,HEAVENS LITTLE HELPER FAMILY DC                   ,1008544,4900 N 49th St,                              ,Milwaukee      ,53218,"BLUNTSON, JERRICA",414-461-0348,11/01/2001,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,2 Stars
4000571014,003,LICENSED FAMILY,53. ROCK,ONE 2 3 YOU AND ME                                ,1010522,731 W Grand Ave,                              ,Beloit         ,53511,"HANNA, JAN LYNETTE",608-365-6241,04/28/2006,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,2 Stars
4000571294,001,LICENSED FAMILY,47. PIERCE,KIDS AT PLAY DAY CARE                             ,1005451,N5967 670th St,                              ,Ellsworth      ,54011,"SCHUTZ, KARLA",715-220-2285,07/15/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",04:30 AM-04:30 PM,Jan-Dec,Y,2 Stars
4000571764,001,LICENSED FAMILY,40. MILWAUKEE,CHILDREN'S CHOICE FDC                             ,1014471,4577 N 42nd St,                              ,Milwaukee      ,53209-5825,"DUNSON, KEIUNDRA S",414-871-3072,06/22/2015,8,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,3 Stars
4000571984,006,LICENSED GROUP,40. MILWAUKEE,GUARDING YOUR ANGELS INC                          ,1011853,2340 S 6th St,                              ,Milwaukee      ,53215,"FEBUS, BRENDA",414-383-3400,07/02/2007,78,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
4000571984,007,LICENSED GROUP,40. MILWAUKEE,GUARDING YOUR ANGELS INC                          ,1015369,1436 W Mitchell St,                              ,Milwaukee      ,53204,"MARTINEZ, ANGELA",414-645-1225,08/27/2010,93,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
4000571984,008,LICENSED CAMP,40. MILWAUKEE,STUDIO DE ARTE                                    ,2000744,2400 S 5th Pl,                              ,Milwaukee      ,53207-1423,"SANTIAGO, WANDA",414-800-4373,06/20/2012,30,"4 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
4000571984,010,LICENSED GROUP,40. MILWAUKEE,GUARDING YOUR ANGELS INC                          ,2002634,3147 S 16th St,                              ,Milwaukee      ,53215-4524,"SANTIAGO, OMAYRA",414-635-0006,11/09/2015,30,"0 Year(s), 0 Month(s), 4 Week(s)","4 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
4000572034,002,LICENSED FAMILY,59. SHEBOYGAN,SMALL STEPS - GREAT EXPECTATIONS                  ,2004961,N4422 Van Treeck Trl,                              ,Sheboygan Fls  ,53085-2754,"WHITE, BETTY-ANNE M",920-287-8161,01/29/2020,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
4000572264,001,LICENSED GROUP,53. ROCK,CREATIVE ARTS CLASS LLC                           ,1004409,800 Main,                              ,Edgerton       ,53534-2040,"FOX, BETH",608-884-6162,09/04/2001,50,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:45 AM-05:00 PM,Jan-Dec,Y,Not Rated
4000572434,003,LICENSED FAMILY,30. KENOSHA,ELIZABETH'S DAY CARE CENTER                       ,2001391,4107 Wilson Rd,                              ,Kenosha        ,53144,"FORSTER, ELIZABETH",262-515-2540,08/27/2013,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-09:30 PM,Jan-Dec,Y,2 Stars
4000572474,001,LICENSED GROUP,45. OZAUKEE,HERE WE GROW PRESCH AND CHILD CARE                ,1004843,851 W Dekora St,                              ,Saukville      ,53080-1692,"TETZLAFF, BEKI",262-284-4070,12/02/2001,70,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
4000572674,001,LICENSED GROUP,03. BARRON,KIDS AT FIRST CHILD CARE CENTER                   ,520448,15 E Sawyer St,                              ,Rice Lake      ,54868,"JOHNSON, CAIDEN",715-234-7505,12/14/1995,32,"2 Year(s), 9 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:45 AM-,Jan-Dec,Y,2 Star
4000573204,003,LICENSED FAMILY,40. MILWAUKEE,HOME AWAY FROM HOME FAM DC                        ,2002940,3862 N 54th Blvd,                              ,Milwaukee      ,53216-2206,"LATHAN-JONES, TRUDY",414-204-8078,09/06/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
4000573254,002,LICENSED GROUP,40. MILWAUKEE,BOYS AND GIRLS CLUB - MARY RYAN                   ,1010767,3000 N Sherman Blvd,                              ,Milwaukee      ,53210,"RAGLAND, VERONICA",414-447-5333,09/01/2006,124,"4 Year(s), 0 Month(s), 0 Week(s)","16 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-09:00 PM,Jan-Dec,-,3 Stars
4000573254,006,LICENSED GROUP,40. MILWAUKEE,BOYS AND GIRLS CLUB-DANIELS-MARDAK                ,1010766,4834 N 35th St,                              ,Milwaukee      ,53209,"COTTON, TROY",414-578-1228,09/01/2006,200,"4 Year(s), 0 Month(s), 0 Week(s)","16 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-09:00 PM,Jan-Dec,-,2 Stars
4000573254,007,LICENSED GROUP,40. MILWAUKEE,BOYS AND GIRLS CLUB - DAVIS                       ,1010762,1975 S 24th St,                              ,Milwaukee      ,53204,"JOHNSON-TIRADO, DOMINICA",414-383-2650,09/01/2006,305,"4 Year(s), 0 Month(s), 0 Week(s)","16 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-09:00 PM,Jan-Dec,-,3 Stars
4000573254,009,LICENSED GROUP,40. MILWAUKEE,BOYS AND GIRLS CLUB - FITZSIMONDS                 ,1010764,3400 W North Ave,                              ,Milwaukee      ,53208,"WILLIAMS, RACQUEL",414-874-0269,09/01/2006,95,"4 Year(s), 0 Month(s), 0 Week(s)","16 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-09:00 PM,Jan-Dec,-,2 Stars
