Provider Number,Location Number,Application Type,County,Facility Name,Facility Number,Line Address 1,Line Address 2,City,ZIP Code,Contact Name,Contact Phone,LICENSED Date,Capacity,From Age,To Age,Hours,Months,Full Time,Star Level 
3000588423,001,LICENSED GROUP,59. SHEBOYGAN,SUNNYSIDE DAYCARE LLC                             ,2002149,1921 N 8th St,                              ,Sheboygan      ,53081-2739,"XIONG, NOU",920-783-8330,01/05/2015,50,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
3000588433,001,LICENSED FAMILY,40. MILWAUKEE,SUEMAYS CHILD CARE CTR                            ,2002147,4605 N 54th St,                              ,Milwaukee      ,53218-5023,"XIONG, SUE",414-312-0886,01/21/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
3000588453,002,LICENSED FAMILY,17. DUNN,DUNN DAYCARE                                      ,2002292,506 4th Ave,                              ,Colfax         ,54730-9171,"DUNN, BRENDA",715-495-2772,02/01/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,2 Stars
3000588473,001,LICENSED GROUP,40. MILWAUKEE,AUNTIE FE FE'S CHILD DEV CENTER                   ,2001826,3567 N Martin Luther King Dr,                              ,Milwaukee      ,53212-1459,"ALLEN, VELINCIA",414-265-7391,03/02/2015,19,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
3000588483,001,LICENSED FAMILY,40. MILWAUKEE,BEAUTIFUL LITTLE CREATURES                        ,2001956,4215 N 16th St,                              ,Milwaukee      ,53209,"MCINTYRE-LUNA, NEKESHIO S",414-488-2348,03/18/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
3000588513,001,LICENSED FAMILY,03. BARRON,ANNA'S BANANAS CHILD CARE                         ,2002290,1460 4th Ave,                              ,Cumberland     ,54829-7214,"JONES, ANNA M",715-671-0216,04/28/2015,8,"0 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:00 PM,Jan-Dec,Y,3 Stars
3000588523,001,LICENSED FAMILY,13. DANE,THE STEPPING STONE LEARNING CENTER                ,2002533,2617 Frazier Ave,                              ,Madison        ,53713-1507,"MIYAGAWA, LYNNETT",608-354-6057,05/13/2015,8,"0 Year(s), 0 Month(s), 2 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,Unknown
3000588533,001,LICENSED CAMP,64. WALWORTH,GENEVA LAKES YMCA SUMMER DAY CAMP                 ,2002266,203 S Wells St,                              ,Lake Geneva    ,53147,"GOLZ, JAMI",262-248-6211,05/28/2015,40,"4 Year(s), 0 Month(s), 0 Week(s)","14 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jun-Aug,Y,Unknown
3000588543,001,LICENSED GROUP,13. DANE,GINGER BREAD HOUSE - WINDSOR                      ,2002343,6722 Windsor Ridge Ln,                              ,Windsor        ,53598-9680,"PADLEY, WENDY",608-846-1568,06/08/2015,93,"0 Year(s), 0 Month(s), 12 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000588583,001,LICENSED FAMILY,40. MILWAUKEE,BIG-A-LOW CHILD CARE CENTER                       ,2002265,5231 N 83rd St,                              ,Milwaukee      ,53218-3525,"NASH, JAMEISHA M",414-699-4958,07/24/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,Unknown
3000588583,002,LICENSED GROUP,40. MILWAUKEE,BIG-A-LOW CHILD CARE CENTER                       ,2003221,7155 N 43rd St,                              ,Milwaukee      ,53218-3525,"NASH, JAMEISHA",414-206-0091,02/10/2017,41,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,Unknown
3000588593,001,LICENSED FAMILY,13. DANE,KREATIVE MINDS IN-HOME DAYCARE                    ,2003271,1460 Chipper Ln,                              ,Sun Prairie    ,53590,"YOUNG, HEATHER",608-732-4268,08/05/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-07:30 PM,Jan-Dec,Y,2 Stars
3000588613,001,LICENSED FAMILY,40. MILWAUKEE,LIBBY'S FAITH CHILD CARE LLC                      ,2002373,4132 N 25th St,                              ,Milwaukee      ,53209,"MERRITT, JOHN",414-212-8252,08/11/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars
3000588633,001,LICENSED FAMILY,70. WINNEBAGO,KARA'S CHRISTIAN CHILD CARE                       ,2000314,2951 Rebecca Run,                              ,Oshkosh        ,54904,"EHLERT, KARA J",920-420-0217,08/24/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Aug-Jun,Y,Unknown
3000588643,001,LICENSED GROUP,14. DODGE,LEAP AHEAD LEARNING CENTER                        ,2002464,W10786 State Road 33,                              ,Fox Lake       ,53933-9709,"IGL, KAYLA",920-219-1506,09/09/2015,20,"2 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-05:30 PM,Sep-May,Y,Unknown
3000588663,001,LICENSED FAMILY,40. MILWAUKEE,TLC FAMILY CHILDCARE CTR                          ,2002446,2760 N 11th St,                              ,Milwaukee      ,53206-3258,"HILL, CLAUDIA",414-550-9267,09/28/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,Unknown
3000588683,001,LICENSED GROUP,36. MANITOWOC,ST PETER'S LUTHERAN TINY TREASURES PRESCHOOL      ,2002609,325 Randolph St,                              ,Mishicot       ,54228-9550,"JUNGEN, LYNN M",920-755-4555,10/13/2015,12,"3 Year(s), 0 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-04:00 PM,Jan-Dec,Y,3 Stars
3000588703,001,LICENSED GROUP,67. WAUKESHA,LEAP CHILDCARE CTR INC                            ,2002599,W145s6550 Tess Corners Dr,                              ,Muskego        ,53150-9753,"BLAKE, ANGELA",414-377-9504,11/16/2015,30,"0 Year(s), 0 Month(s), 6 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000588723,001,LICENSED FAMILY,40. MILWAUKEE,BELIEVE IN ME ART LRNG CTR LLC                    ,2002635,936 N 37th St,                              ,Milwaukee      ,53208-3101,"BENTON, KATINA",414-210-2901,12/04/2015,8,"0 Year(s), 3 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-11:59 PM,Jan-Dec,Y,3 Stars
3000588743,001,LICENSED GROUP,40. MILWAUKEE,WOODS FAMILY CHILD CARE LLC                       ,2002588,5600 W Brown Deer Rd,Ste G4                        ,Brown Deer     ,53223-2346,"WOODS, VEOLA",414-797-4496,12/16/2015,30,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
3000588753,001,LICENSED FAMILY,22. GRANT,TRISHA'S TYKES DAYCARE                            ,2002651,895 Siemers St,                              ,Platteville    ,53818-1830,"KLEIN, TRISHA",608-778-7737,01/06/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,2 Stars
3000588793,001,LICENSED GROUP,53. ROCK,ABC LEARNING CENTER                               ,2002752,92 E State Road 59,                              ,Edgerton       ,53534-9142,"NISWONGER, STEFANIE",608-884-2178,02/29/2016,48,"0 Year(s), 0 Month(s), 2 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000588813,001,LICENSED GROUP,13. DANE,LOS RAYADITOS LLC                                 ,2002795,201 E Badger Rd,                              ,Madison        ,53713-2706,"FONSECA, TERESA",608-512-9044,03/21/2016,30,"0 Year(s), 1 Month(s), 0 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-09:00 PM,Jan-Dec,Y,3 Stars
3000588823,001,LICENSED FAMILY,40. MILWAUKEE,TINY TOTS PLAY SCHOOL LLC                         ,2002751,5223 N 61st St,                              ,Milwaukee      ,53218-3102,"WILLIAMS, RUTH",414-488-2745,03/31/2016,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-07:00 PM,Jan-Dec,Y,3 Stars
3000588853,001,LICENSED FAMILY,53. ROCK,HOME PARTNERS RESPITE CENTER                      ,2002514,902 Sharon Rd,                              ,Janesville     ,53546-5220,"NITZ, SHEILA",608-754-1644,05/12/2016,3,"0 Year(s), 0 Month(s), 0 Week(s)","17 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-07:00 PM,Jan-Dec,-,Unknown
3000588873,001,LICENSED CAMP,05. BROWN,GREEN ISLE PARK CAMP                              ,2002770,2500 Greene Ave,                              ,Green Bay      ,54301,"HAHN, MATTHEW",920-448-2804,06/06/2016,36,"6 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jun-Aug,-,Unknown
3000588893,001,LICENSED FAMILY,40. MILWAUKEE,CHRISTYLE'S LITTLE LEARNERS                       ,2002855,2442 N 54th St,                              ,Milwaukee      ,53210-2735,"ROUSE, KRYSTAL",414-930-0753,06/23/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
3000588903,001,LICENSED FAMILY,61. TREMPEALEAU,BETH'S DAYCARE                                    ,2002874,W20974 Turkey Trot Ln,                              ,Galesville     ,54630-2201,"BAUMBACH, BETH L",608-397-9516,07/01/2016,6,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
3000588913,001,LICENSED GROUP,30. KENOSHA,BORN TO LEARN CHILD CARE CENTER LLC               ,2002842,6215 10th Ave,                              ,Kenosha        ,53143-1121,"THOMAS, LENA",262-657-1131,07/14/2016,33,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-09:00 PM,Jan-Dec,Y,3 Stars
3000588923,001,LICENSED GROUP,13. DANE,PRIMROSE SCHOOL OF MIDDLETON                      ,2002916,3000 Deming Way,                              ,Middleton      ,53719,"KIENBAUM, AMANDA",608-841-1684,08/01/2016,100,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,Unknown
3000588943,001,LICENSED GROUP,13. DANE,BLOOMING GROVE MONTESSORI CHILDREN'S HOUSE INC    ,2002901,4560 Rustic Dr,                              ,Madison        ,53718-6527,"KATZENMEYER, REBECCA",608-658-9121,08/23/2016,20,"0 Year(s), 6 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:15 PM,Jan-Dec,Y,Unknown
3000588963,001,LICENSED FAMILY,09. CHIPPEWA,LEARNING 4 LIFE LLC                               ,2003018,4819 181st St,                              ,Chippewa Fls   ,54729-4131,"ENDVICK, MICHELLE L",920-562-8187,09/01/2016,8,"2 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown
3000588973,001,LICENSED FAMILY,40. MILWAUKEE,MS G'S ACADEMY FOR YOUNG SCHOLARS                 ,2002872,5568 N 54th St,                              ,Milwaukee      ,53218-3337,"WILSON, DIONNE",414-607-0545,09/15/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown
3000588983,001,LICENSED GROUP,41. MONROE,GROWING STARS CHILD DEVELOPMENT CENTER            ,2003114,711 W Montgomery St,                              ,Sparta         ,54656,"SCHULTZ, MICHELLE L",608-269-2271,09/30/2016,88,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,3 Stars
3000589003,001,LICENSED GROUP,53. ROCK,LITTLE SPROUTS NURSERY SCHOOL                     ,2003126,2255 Prairie Ave,                              ,Beloit         ,53511-2668,"AUSTIN, JESSICA",608-312-4030,10/31/2016,30,"0 Year(s), 0 Month(s), 4 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-06:00 PM,Jan-Dec,Y,Unknown
3000589043,001,LICENSED FAMILY,40. MILWAUKEE,TODDLERS 2 SCHOLARS CHILDCARE CTR                 ,2003138,4562 N 46th St,                              ,Milwaukee      ,53218-5252,"SALLIS, TRENEEA",602-802-4640,12/17/2016,8,"0 Year(s), 6 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-09:00 PM,Jan-Dec,Y,Unknown
3000589053,001,LICENSED GROUP,53. ROCK,CHILD'S FIRST INC                                 ,2003226,612 N Randall Ave,                              ,Janesville     ,53545-1958,"BENNETT, MAL",608-752-0743,01/02/2017,75,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
3000589073,001,LICENSED FAMILY,40. MILWAUKEE,LINDA JEAN LEARN AND PLAY CTR                     ,2003057,5874 N 72nd St,                              ,Milwaukee      ,53218-1822,"WASHINGTON TILLMAN, SOPHIA",414-882-7124,01/30/2017,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown
3000589083,001,LICENSED FAMILY,18. EAU CLAIRE,SUNSHINE FAMILY CHILD CARE AND EDUCATION CENTER   ,2003143,904 E Tyler Ave,                              ,Eau Claire     ,54701-5723,"RUST, VALERIE J",715-514-2545,02/06/2017,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,Unknown
4000555894,003,LICENSED GROUP,55. ST. CROIX,HUDSON COMMUNITY CHILDREN'S CTR                   ,1012345,824 4th St,                              ,Hudson         ,54016,"BREKKE, JUDY",715-386-5912,10/19/2007,50,"0 Year(s), 0 Month(s), 6 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",06:15 AM-05:45 PM,Jan-Dec,Y,4 Stars
4000555934,001,LICENSED GROUP,18. EAU CLAIRE,REGIS CHILD DEVELOPMENT CENTER                    ,520257,2114 Fenwick Ave,                              ,Eau Claire     ,54701-4421,"BURHOP, JULIE",715-830-2274,04/24/1997,130,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
4000555934,002,LICENSED GROUP,18. EAU CLAIRE,GENESIS CHILD DEVELOPMENT CENTER                  ,1000263,418 N Dewey St,                              ,Eau Claire     ,54701-4421,"MCCOY, CORISSA",715-830-2275,09/01/1998,107,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
4000555944,001,LICENSED FAMILY,17. DUNN,CARE-A-LOT DAY CARE                               ,530785,2208 Wilson St,                              ,Menomonie      ,54751,"LEE, CYNTHIA",715-235-0357,10/15/2002,8,"0 Year(s), 0 Month(s), 3 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,2 Stars
4000556024,001,LICENSED GROUP,32. LA CROSSE,RED BALLOON LA CROSSE                             ,1006222,1417 13th St S,                              ,La Crosse      ,54601,"BUCHHOLTZ, JENNIFER",608-784-9406,10/06/2002,145,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-08:00 PM,Jan-Dec,Y,3 Stars
4000556024,002,LICENSED GROUP,32. LA CROSSE,RED BALLOON ONALASKA                              ,1000815,573 Braund St,                              ,Onalaska       ,54601,"NORTHEY, JEN",608-781-8580,10/06/2002,60,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-08:00 PM,Jan-Dec,Y,3 Stars
4000556024,005,LICENSED GROUP,32. LA CROSSE,RED BALLOON - WEST SALEM                          ,2002896,359 Leonard St,                              ,West Salem     ,54601,"NORTON, JESSICA",608-786-3130,06/19/2016,48,"2 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
4000556024,006,LICENSED GROUP,32. LA CROSSE,RED BALLOON - NORTH                               ,2002897,2910 Gillette St,                              ,La Crosse      ,54601,"HEMMERSBACH, MELISSA",608-781-3550,06/12/2016,91,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
4000556064,001,LICENSED FAMILY,32. LA CROSSE,VICKIE'S KIDS IN CARE                             ,1000393,N7324 Cty Rd Xx,                              ,Holmen         ,54636,"HOEM, VICKIE M",608-526-4880,06/04/2000,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:00 PM,Jan-Dec,Y,2 Stars
4000556304,001,LICENSED GROUP,14. DODGE,KIDS CARE                                         ,120868,1200 N Center,                              ,Beaver Dam     ,53916,"BEHRENDT, KRISTIN",920-356-1434,11/09/2002,184,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:30 PM,Jan-Dec,Y,3 Stars
4000556444,001,LICENSED GROUP,03. BARRON,LITTLE BEAR DAYCARE AND PRESCH LTD                ,520452,115 E South St,                              ,Rice Lake      ,54868,"JEFFREY, KATHLEEN",715-234-5686,05/15/1997,49,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-05:30 PM,Jan-Dec,Y,3 Stars
4000556524,001,LICENSED FAMILY,55. ST. CROIX,KIM'S LEARNING HOUSE CHILD CARE                   ,530573,421 Cedar View Rd,                              ,Hudson         ,54016,"GALLISON, KIMBERLY",715-386-3462,12/31/2000,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown
4000556544,001,LICENSED FAMILY,35. LINCOLN,LORIS HOUSE FAMILY CHILD CARE                     ,630781,1107 Saint Paul Dr,                              ,Merrill        ,54452,"NEFF, LORI J",715-536-5071,09/01/2001,8,"0 Year(s), 0 Month(s), 2 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,Unknown
4000556584,001,LICENSED FAMILY,47. PIERCE,KORNER DAY CARE                                   ,1001932,114 S Wasson Ln,                              ,River Falls    ,54022,"NICHOLSON, BETH",715-425-1303,01/05/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:00 PM,Jan-Dec,Y,Unknown
4000556684,001,LICENSED GROUP,56. SAUK,CHILDRENS DAY CENTER AND PRESCHOOL                ,120079,525 Madison Ave,                              ,Baraboo        ,53913,"METTILLE, ANGELA",608-356-4116,09/12/2002,50,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown
4000556784,001,LICENSED GROUP,03. BARRON,HILLTOP DAY CARE                                  ,520449,104 Cameron Rd,                              ,Rice Lake      ,54868,"CHRISTIANSON, DAWN",715-234-6671,05/23/1997,65,"0 Year(s), 3 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
4000556934,002,LICENSED FAMILY,60. TAYLOR,LITTLE BLACK DAYCARE                              ,1012716,N1925 Swallow Dr,                              ,Medford        ,54451,"VOGT, LYNN",715-678-2382,12/19/2007,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-05:45 PM,Jan-Dec,Y,2 Stars
4000556984,001,LICENSED GROUP,28. JEFFERSON,KIDDIE KOLLEGE                                    ,1001958,159 W Garland,                              ,Jefferson      ,53549,"TERRILL, ALYSSA",920-674-4948,11/01/2002,50,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown
4000557064,001,LICENSED GROUP,50. PRICE,PEACE LUTHERAN DC AND PRESCHOOL                   ,620387,598 2nd Ave,                              ,Park Falls     ,54552,"BADER, PAULA",715-762-4492,11/20/2002,50,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",04:30 AM-06:30 PM,Jan-Dec,Y,Unknown
4000557104,001,LICENSED GROUP,37. MARATHON,MONTESSORI SCHOOL OF WAUSAU                       ,620058,1921 Wegner St,                              ,Wausau         ,54401,"LOMBARDO, GWENDOLYN",715-842-7917,12/31/2000,60,"2 Year(s), 6 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,Unknown
4000557274,005,LICENSED GROUP,21. FOREST,RISING SUN DAYCARE                                ,1015555,7699 Lois Crowe Dr,                              ,Crandon        ,54520,"FATLA, MARY",715-478-4101,09/01/2010,35,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:45 AM-,Jan-Dec,Y,2 Stars
4000557484,001,LICENSED GROUP,30. KENOSHA,JUST KID INN DAY CARE CENTER INC                  ,220861,2037 22nd Ave,                              ,Kenosha        ,53140,"MANKA, SHARON",262-551-0866,11/21/2002,57,"0 Year(s), 0 Month(s), 4 Week(s)","15 Year(s), 0 Month(s), 0 Week(s)",05:45 AM-07:00 PM,Jan-Dec,Y,2 Stars
4000557504,001,LICENSED FAMILY,28. JEFFERSON,AUNTY SANDY'S SECOND HOME CC                      ,230265,236 N Maple St,                              ,Watertown      ,53094,"WALTHER, SANDY J",920-262-2450,09/01/2002,8,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
4000557514,001,LICENSED FAMILY,16. DOUGLAS,OASIS KARE LEARNING CENTER                        ,531148,3927 E Fourth St,                              ,Superior       ,54880-7022,"DEETH, DIANA",715-398-8786,11/17/2002,8,"0 Year(s), 0 Month(s), 1 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",-11:59 PM,Jan-Dec,Y,2 Stars
4000557914,002,LICENSED GROUP,71. WOOD,YMCA GRANT PRYME TIME SCH-AGE CARE                ,620283,425 W Upham St,Grant Elementary School       ,Marshfield     ,54449,"BLASKOWSKI, AMANDA",715-387-4900,09/23/1993,50,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",12:00 PM-06:00 PM,Sep-Jun,-,2 Stars
4000557914,004,LICENSED GROUP,71. WOOD,YMCA LINCOLN PRYME TIME SCHOOL-AGE                ,620284,1201 E 17th St,Lincoln Elementary School     ,Marshfield     ,54449,"BLASKOWSKI, AMANDA",715-387-4900,09/23/1993,25,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",12:00 PM-06:00 PM,Sep-Jun,-,2 Stars
4000557914,006,LICENSED GROUP,71. WOOD,YMCA NASONVILLE PRYME TIME SCH-AGE                ,1007073,11044 Us Highway 10,Nasonville Elementary School  ,Marshfield     ,54449,"BLASKOWSKI, AMANDA",715-387-4900,09/10/2003,30,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",12:00 PM-06:00 PM,Sep-Jun,-,2 Stars
4000557914,009,LICENSED GROUP,71. WOOD,YMCA PIED PIPER CHILD DEVELOPMT CT                ,1009380,200 S Lincoln Ave,                              ,Marshfield     ,54449,"BLASKOWSKI, AMANDA J",715-387-4900,09/06/2005,40,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-06:00 PM,Jun-Aug,-,2 Stars
4000557914,009,LICENSED GROUP,71. WOOD,YMCA PIED PIPER CHILD DEVELOPMT CT                ,1009380,200 S Lincoln Ave,                              ,Marshfield     ,54449,"BLASKOWSKI, AMANDA J",715-387-4900,09/06/2005,40,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",11:30 AM-11:00 AM,Sep-May,-,2 Stars
4000557914,011,LICENSED GROUP,71. WOOD,YMCA WASHINGTON PRYME TIME SCH-AGE                ,1011005,1112 W 11th St,Washington Elementary School  ,Marshfield     ,54449,"BLASKOWSKI, AMANDA",715-387-4900,09/05/2006,44,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",12:00 PM-06:00 PM,Sep-Jun,-,2 Stars
4000557914,012,LICENSED GROUP,37. MARATHON,STRATFORD PRYME TIME SCH-AGE CARE                 ,1012055,700 N 2nd Ave,                              ,Stratford      ,54449,"BLASKOWSKI, AMANDA",715-387-4900,09/04/2007,25,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",12:00 PM-06:00 PM,Sep-Jun,-,2 Stars
4000557914,015,LICENSED CAMP,71. WOOD,YMCA HEALTHY KIDS CAMP                            ,1015087,410 W Mcmillan St,                              ,Marshfield     ,54449,"BLASKOWSKI, AMANDA",715-387-4900,06/07/2010,95,"5 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-06:00 PM,Jun-Aug,-,2 Stars
4000558034,001,LICENSED GROUP,13. DANE,CHILD LIFE MINISTRIES                             ,120456,5529 Marsh Rd,                              ,Mc Farland     ,53558,"PHELAN, SARA",608-838-4425,11/03/2002,80,"2 Year(s), 6 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,Unknown
4000558374,001,LICENSED FAMILY,41. MONROE,DONNA'S FAMILY CHILD CARE SERVICE                 ,530906,900 Wellington St,                              ,Sparta         ,54656,"SCHALLER, DONNA L",608-269-2257,11/03/2002,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,2 Stars
